"cluster_size","cluster_id"
"2",486697
"1",486699
"1",486700
"1",486701
"1",486704
"1",486705
"1",486706
"1",486707
"1",486708
"1",486709
"1",486710
"2",486711
"2",486712
"1",486715
"1",486716
"2",486717
"1",486719
"2",486720
"1",486722
"1",486723
"1",486724
"1",486725
"1",486726
"1",486727
"1",486728
"2",486729
"2",486731
"1",486733
"4",486734
"1",486738
"1",486739
"4",486740
"1",486744
"2",486745
"3",486747
"1",486750
"2",486751
"1",486752
"1",486753
"1",486754
"1",486755
"1",486756
"1",486757
"4",486758
"1",486762
"1",486763
"1",486764
"1",486765
"1",486766
"1",486767
"1",486768
"4",486769
"2",486773
"1",486775
"1",486776
"1",486777
"1",486778
"1",486779
"1",486780
"4",486781
"1",486785
"1",486786
"1",486787
"1",486788
"1",486789
"1",486790
"1",486791
"1",486792
"1",486793
"2",486794
"1",486796
"1",486797
"1",486798
"1",486799
"1",486800
"1",486801
"2",486802
"1",486804
"2",486805
"1",486807
"1",486808
"1",486809
"5",486810
"2",486815
"2",486817
"1",486819
"1",486820
"1",486821
"1",486822
"2",486823
"2",486825
"1",486826
"13",486827
"1",486831
"1",486840
"1",486841
"1",486842
"1",486844
"2",486845
"3",486847
"2",486851
"1",486852
"7",486853
"1",486859
"1",486860
"1",486861
"1",486862
"2",486863
"1",486865
"1",486866
"1",486867
"1",486868
"1",486869
"9",486870
"1",486871
"1",486880
"12",486881
"3",486883
"1",486896
"1",486897
"5",486900
"23",486905
"1",486928
"1",486929
"2",486930
"1",486934
"1",486935
"2",486936
"1",486938
"1",486939
"1",486940
"8",486941
"9",486949
"1",486953
"1",486954
"5",486955
"1",486960
"1",486961
"1",486962
"1",486963
"1",486964
"2",486965
"4",486967
"1",486971
"1",486972
"1",486973
"1",486974
"1",486975
"2",486976
"1",486978
"1",486979
"1",486980
"2",486981
"1",486982
"1",486983
"1",486985
"2",486986
"1",486988
"1",486989
"4",486990
"1",486994
"1",486995
"1",486996
"1",486997
"3",486998
"2",487001
"1",487003
"1",487004
"1",487005
"1",487006
"1",487007
"1",487008
"1",487009
"9",487010
"1",487017
"1",487018
"1",487019
"2",487020
"1",487022
"1",487023
"2",487024
"1",487026
"2",487027
"2",487029
"1",487031
"1",487032
"1",487033
"1",487034
"1",487035
"1",487036
"1",487037
"2",487038
"1",487040
"1",487041
"1",487042
"1",487043
"1",487044
"2",487045
"2",487047
"1",487049
"1",487050
"2",487053
"2",487055
"1",487057
"1",487058
"2",487059
"1",487061
"1",487062
"9",487063
"3",487072
"1",487075
"1",487076
"1",487077
"1",487078
"1",487079
"3",487080
"1",487083
"3",487084
"1",487087
"3",487088
"1",487091
"1",487092
"10",487093
"2",487103
"1",487105
"1",487106
"2",487107
"1",487108
"1",487110
"1",487111
"1",487112
"1",487113
"1",487114
"1",487115
"1",487116
"1",487117
"1",487118
"1",487119
"2",487120
"1",487122
"1",487123
"2",487124
"2",487126
"1",487128
"1",487129
"1",487130
"1",487131
"1",487132
"1",487133
"2",487134
"1",487136
"1",487137
"1",487138
"2",487139
"1",487141
"2",487142
"1",487144
"1",487145
"1",487146
"1",487147
"1",487148
"6",487149
"1",487155
"2",487156
"1",487157
"1",487158
"3",487160
"2",487163
"1",487165
"1",487166
"4",487167
"23",487171
"1",487181
"1",487182
"1",487183
"1",487184
"3",487198
"3",487201
"3",487202
"3",487205
"1",487208
"4",487209
"1",487210
"1",487211
"1",487212
"13",487213
"7",487215
"1",487222
"1",487223
"1",487224
"1",487225
"1",487226
"1",487227
"1",487228
"1",487229
"2",487230
"5",487232
"1",487234
"1",487238
"1",487239
"4",487240
"1",487242
"21",487245
"1",487266
"1",487267
"1",487268
"1",487269
"1",487270
"2",487271
"1",487273
"1",487274
"2",487275
"1",487277
"1",487278
"3",487279
"1",487282
"2",487283
"1",487285
"1",487286
"7",487287
"4",487294
"3",487295
"2",487298
"1",487300
"1",487301
"1",487304
"1",487305
"3",487306
"1",487309
"4",487310
"1",487313
"1",487314
"1",487316
"1",487318
"1",487319
"4",487320
"1",487322
"1",487323
"1",487324
"1",487325
"1",487326
"1",487327
"1",487328
"1",487329
"2",487330
"1",487332
"29",487333
"7",487362
"70",487364
"1",487365
"2",487366
"1",487368
"8",487369
"1",487370
"1",487373
"1",487374
"5",487375
"1",487380
"2",487381
"2",487384
"2",487417
"2",487418
"2",487421
"5",487423
"2",487439
"1",487443
"3",487452
"2",487457
"2",487480
"1",487497
"1",487498
"1",487499
"1",487501
"1",487503
"4",487504
"2",487508
"1",487511
"1",487512
"1",487513
"1",487514
"1",487515
"6",487516
"3",487518
"1",487519
"2",487521
"1",487527
"2",487528
"2",487530
"1",487532
"1",487533
"1",487535
"2",487536
"1",487538
"1",487539
"2",487540
"1",487542
"1",487543
"3",487544
"1",487545
"2",487546
"1",487550
"2",487551
"2",487553
"1",487555
"1",487556
"1",487557
"1",487558
"2",487559
"1",487561
"1",487562
"1",487563
"1",487564
"1",487565
"4",487566
"1",487570
"1",487571
"3",487572
"1",487575
"1",487576
"1",487577
"1",487578
"1",487579
"1",487580
"2",487582
"2",487584
"1",487586
"1",487587
"1",487588
"1",487589
"1",487590
"2",487591
"3",487593
"1",487596
"1",487597
"1",487598
"1",487599
"1",487600
"1",487601
"3",487602
"1",487605
"1",487606
"1",487607
"3",487608
"1",487611
"1",487612
"1",487613
"3",487614
"1",487617
"1",487618
"1",487619
"1",487620
"3",487621
"2",487624
"6",487626
"10",487630
"2",487640
"10",487642
"1",487654
"5",487655
"2",487660
"1",487662
"1",487663
"1",487664
"1",487665
"1",487666
"1",487667
"1",487668
"3",487669
"1",487671
"1",487672
"2",487674
"1",487676
"2",487677
"2",487679
"1",487681
"1",487682
"1",487683
"1",487684
"1",487685
"1",487686
"1",487687
"1",487688
"2",487689
"1",487691
"1",487692
"1",487693
"1",487694
"1",487695
"1",487696
"2",487697
"1",487699
"1",487700
"1",487701
"1",487702
"1",487703
"1",487704
"3",487705
"1",487708
"2",487709
"1",487711
"1",487712
"1",487713
"1",487714
"1",487715
"1",487716
"1",487717
"4",487718
"1",487722
"1",487723
"1",487724
"1",487725
"1",487726
"1",487727
"1",487728
"1",487729
"1",487730
"1",487731
"1",487732
"1",487733
"1",487734
"3",487735
"3",487738
"1",487743
"1",487744
"1",487746
"1",487747
"1",487748
"1",487749
"1",487750
"1",487751
"1",487752
"1",487753
"1",487754
"1",487755
"1",487756
"5",487757
"1",487762
"2",487763
"2",487764
"1",487766
"1",487767
"2",487768
"1",487770
"1",487771
"2",487772
"1",487774
"1",487775
"1",487776
"1",487777
"1",487778
"1",487779
"6",487780
"1",487786
"1",487787
"4",487788
"1",487791
"1",487793
"1",487794
"2",487795
"1",487797
"2",487798
"1",487800
"1",487801
"1",487802
"1",487803
"1",487804
"1",487805
"1",487807
"1",487808
"1",487809
"1",487810
"1",487811
"4",487812
"2",487816
"1",487818
"3",487819
"1",487821
"1",487822
"1",487824
"1",487825
"1",487826
"3",487827
"2",487830
"1",487832
"1",487833
"1",487834
"1",487835
"1",487836
"1",487837
"1",487838
"1",487839
"3",487840
"2",487841
"1",487845
"1",487846
"1",487847
"1",487848
"1",487849
"1",487850
"1",487851
"3",487852
"2",487855
"1",487857
"1",487858
"1",487859
"1",487860
"1",487861
"1",487862
"2",487863
"1",487864
"1",487865
"2",487867
"1",487869
"1",487870
"1",487871
"1",487872
"1",487873
"1",487874
"1",487875
"1",487876
"1",487877
"1",487878
"1",487879
"1",487880
"1",487881
"1",487882
"1",487883
"1",487884
"1",487885
"1",487886
"1",487887
"1",487888
"1",487889
"1",487890
"2",487891
"1",487893
"1",487894
"2",487895
"1",487897
"1",487898
"1",487899
"1",487900
"4",487901
"1",487905
"5",487906
"1",487907
"2",487912
"1",487914
"2",487915
"1",487917
"5",487918
"1",487923
"1",487924
"4",487925
"1",487929
"2",487930
"1",487932
"1",487933
"6",487934
"1",487940
"1",487941
"1",487942
"1",487943
"1",487944
"1",487945
"1",487946
"3",487947
"2",487950
"1",487952
"6",487953
"6",487954
"13",487956
"1",487957
"1",487958
"1",487961
"1",487976
"2",487977
"6",487979
"1",487982
"1",487991
"1",487992
"1",487993
"1",487994
"2",487995
"2",487997
"4",487999
"3",488003
"1",488006
"2",488007
"1",488009
"1",488010
"1",488011
"1",488012
"1",488013
"1",488014
"1",488015
"1",488016
"1",488017
"1",488018
"1",488019
"5",488020
"9",488025
"4",488034
"1",488038
"2",488039
"1",488041
"1",488042
"1",488043
"1",488044
"1",488045
"1",488046
"1",488047
"7",488048
"1",488055
"3",488056
"1",488059
"1",488060
"1",488061
"1",488062
"1",488063
"1",488064
"2",488065
"1",488067
"1",488068
"2",488069
"5",488071
"2",488076
"1",488078
"1",488079
"1",488080
"2",488081
"1",488083
"1",488084
"3",488085
"1",488088
"1",488089
"7",488090
"1",488092
"1",488093
"6",488099
"1",488105
"1",488106
"3",488107
"1",488110
"1",488111
"1",488112
"4",488113
"1",488117
"1",488118
"1",488119
"1",488120
"1",488121
"4",488122
"4",488126
"1",488130
"1",488131
"1",488132
"1",488133
"1",488134
"2",488135
"1",488137
"4",488138
"1",488140
"2",488143
"1",488145
"1",488146
"1",488147
"1",488148
"1",488149
"1",488150
"1",488151
"1",488152
"1",488153
"1",488154
"1",488155
"1",488156
"5",488157
"1",488162
"1",488163
"1",488164
"2",488165
"1",488167
"1",488168
"1",488169
"4",488170
"1",488174
"1",488175
"2",488176
"17",488178
"1",488194
"1",488196
"1",488197
"1",488198
"2",488199
"1",488200
"1",488201
"1",488202
"1",488203
"1",488204
"1",488205
"1",488206
"1",488207
"2",488208
"1",488210
"1",488211
"1",488213
"1",488214
"1",488215
"1",488216
"1",488217
"1",488218
"3",488219
"1",488222
"1",488223
"1",488224
"2",488225
"1",488227
"1",488228
"2",488229
"2",488231
"1",488233
"1",488234
"1",488235
"1",488236
"2",488237
"1",488239
"1",488240
"1",488241
"4",488242
"1",488246
"1",488247
"1",488248
"1",488249
"1",488250
"1",488251
"3",488252
"1",488253
"1",488256
"1",488257
"1",488258
"3",488259
"1",488262
"1",488263
"1",488264
"2",488265
"1",488267
"1",488268
"1",488269
"1",488270
"1",488271
"1",488272
"1",488273
"1",488274
"1",488275
"1",488276
"4",488277
"1",488281
"1",488282
"1",488283
"1",488284
"1",488285
"1",488286
"1",488287
"2",488288
"1",488289
"1",488290
"1",488291
"1",488292
"2",488293
"1",488295
"1",488296
"1",488297
"1",488298
"1",488299
"1",488300
"1",488301
"1",488302
"1",488303
"1",488304
"2",488305
"1",488307
"4",488308
"1",488312
"1",488313
"2",488314
"1",488316
"2",488317
"1",488318
"4",488319
"1",488323
"1",488324
"8",488325
"1",488332
"1",488333
"1",488334
"2",488335
"1",488337
"2",488338
"1",488340
"1",488342
"1",488343
"1",488344
"1",488345
"1",488346
"1",488347
"1",488348
"5",488349
"1",488354
"1",488355
"1",488356
"2",488357
"5",488359
"1",488364
"13",488365
"4",488378
"2",488380
"1",488382
"3",488384
"1",488387
"1",488388
"1",488389
"2",488390
"1",488392
"3",488393
"1",488397
"2",488398
"8",488400
"4",488408
"1",488412
"1",488413
"1",488414
"2",488415
"1",488416
"1",488417
"1",488419
"1",488420
"1",488421
"1",488422
"3",488423
"5",488426
"1",488427
"1",488428
"2",488429
"1",488430
"1",488431
"1",488432
"1",488433
"1",488434
"2",488435
"1",488437
"6",488438
"1",488439
"1",488445
"1",488446
"1",488447
"2",488448
"1",488450
"6",488451
"1",488457
"1",488458
"1",488459
"1",488460
"1",488461
"2",488462
"1",488464
"1",488465
"3",488466
"1",488468
"3",488469
"3",488472
"1",488474
"1",488475
"1",488476
"1",488477
"1",488478
"1",488479
"1",488480
"1",488481
"1",488482
"1",488483
"1",488484
"1",488485
"1",488486
"1",488487
"1",488488
"1",488489
"1",488490
"1",488491
"1",488492
"1",488493
"1",488494
"1",488496
"1",488497
"1",488498
"3",488499
"1",488502
"2",488503
"1",488505
"1",488506
"2",488507
"1",488508
"1",488510
"4",488511
"2",488515
"1",488517
"2",488518
"3",488520
"1",488524
"1",488525
"1",488526
"1",488527
"1",488528
"3",488529
"3",488530
"1",488531
"5",488536
"1",488541
"1",488542
"1",488543
"1",488544
"1",488545
"1",488546
"1",488547
"1",488548
"1",488549
"1",488550
"1",488551
"1",488552
"1",488553
"2",488554
"1",488556
"1",488557
"3",488558
"1",488561
"1",488562
"2",488563
"1",488565
"8",488566
"2",488574
"1",488576
"1",488577
"1",488578
"1",488579
"3",488580
"3",488583
"1",488586
"1",488587
"1",488588
"1",488589
"1",488590
"2",488591
"1",488593
"1",488594
"1",488595
"3",488596
"4",488599
"5",488600
"1",488602
"1",488603
"1",488604
"1",488605
"5",488606
"1",488617
"1",488618
"1",488619
"1",488620
"1",488621
"1",488622
"1",488623
"1",488624
"1",488625
"1",488626
"2",488627
"1",488629
"1",488630
"1",488631
"3",488632
"1",488635
"1",488636
"1",488637
"1",488638
"2",488639
"1",488641
"1",488642
"1",488643
"10",488644
"1",488654
"1",488655
"1",488656
"1",488657
"1",488658
"3",488659
"1",488662
"1",488663
"1",488664
"1",488665
"2",488666
"1",488668
"2",488669
"3",488671
"1",488673
"1",488675
"1",488676
"2",488677
"6",488679
"2",488685
"3",488687
"1",488690
"2",488691
"1",488693
"1",488694
"2",488695
"1",488697
"1",488698
"1",488699
"4",488700
"1",488704
"1",488705
"1",488706
"1",488707
"1",488708
"1",488709
"2",488710
"1",488712
"2",488713
"1",488715
"1",488721
"1",488722
"1",488723
"3",488724
"1",488727
"1",488728
"1",488729
"1",488730
"5",488731
"1",488732
"2",488733
"1",488734
"5",488738
"12",488743
"1",488755
"3",488757
"1",488761
"1",488762
"1",488763
"2",488764
"1",488767
"1",488768
"1",488769
"1",488770
"1",488771
"1",488772
"1",488773
"1",488774
"1",488775
"1",488776
"1",488777
"1",488778
"1",488779
"2",488780
"1",488782
"1",488783
"1",488784
"1",488785
"1",488786
"1",488787
"1",488788
"2",488789
"1",488791
"1",488792
"1",488793
"1",488794
"1",488795
"1",488796
"1",488797
"1",488798
"1",488799
"3",488800
"1",488803
"2",488804
"1",488806
"1",488807
"1",488808
"1",488809
"1",488810
"1",488811
"1",488813
"1",488814
"3",488815
"1",488818
"2",488819
"1",488821
"3",488822
"3",488825
"4",488828
"1",488832
"1",488833
"2",488834
"1",488836
"1",488837
"1",488838
"1",488839
"1",488840
"1",488841
"1",488842
"1",488843
"1",488844
"2",488845
"2",488846
"1",488849
"1",488850
"3",488851
"3",488854
"1",488857
"1",488858
"1",488859
"1",488860
"1",488861
"1",488862
"1",488863
"2",488864
"1",488866
"1",488867
"1",488868
"1",488869
"6",488870
"1",488876
"1",488877
"1",488878
"2",488879
"1",488881
"3",488882
"1",488885
"1",488886
"1",488887
"1",488888
"1",488889
"1",488890
"8",488891
"2",488899
"1",488901
"1",488902
"1",488903
"6",488904
"1",488910
"1",488911
"1",488912
"1",488913
"1",488914
"1",488915
"16",488916
"2",488917
"2",488919
"1",488936
"1",488937
"3",488938
"1",488941
"3",488942
"2",488945
"1",488947
"1",488948
"1",488949
"2",488950
"1",488952
"1",488953
"6",488954
"1",488960
"2",488961
"3",488963
"1",488966
"2",488967
"1",488969
"1",488970
"6",488971
"1",488978
"1",488979
"1",488980
"1",488981
"2",488982
"1",488984
"1",488985
"1",488986
"1",488987
"2",488988
"1",488990
"1",488991
"1",488992
"1",488993
"1",488994
"1",488995
"1",488996
"1",488997
"1",488998
"1",488999
"5",489000
"1",489005
"1",489006
"1",489007
"1",489008
"1",489009
"1",489010
"2",489011
"1",489013
"1",489014
"1",489015
"1",489016
"1",489017
"36",489018
"2",489053
"3",489055
"1",489058
"1",489059
"1",489060
"1",489061
"1",489062
"15",489063
"1",489076
"1",489077
"1",489078
"1",489082
"1",489083
"2",489084
"1",489086
"1",489087
"1",489088
"1",489089
"1",489090
"1",489091
"8",489092
"1",489100
"2",489101
"1",489103
"1",489104
"1",489105
"1",489106
"1",489107
"1",489108
"1",489109
"2",489110
"1",489112
"1",489113
"1",489114
"1",489115
"1",489116
"2",489117
"2",489119
"1",489121
"1",489122
"1",489123
"2",489124
"1",489126
"1",489127
"1",489128
"1",489129
"1",489130
"1",489131
"2",489132
"4",489134
"1",489138
"1",489139
"1",489140
"9",489141
"1",489150
"1",489151
"1",489152
"1",489153
"1",489154
"2",489155
"4",489157
"1",489161
"1",489162
"2",489163
"1",489165
"1",489166
"7",489167
"3",489174
"5",489177
"4",489182
"2",489186
"5",489188
"7",489193
"1",489200
"1",489201
"1",489202
"1",489203
"1",489204
"1",489205
"3",489206
"1",489209
"1",489210
"2",489211
"1",489213
"1",489214
"1",489215
"1",489216
"1",489217
"1",489218
"1",489219
"1",489220
"1",489221
"1",489222
"6",489223
"1",489225
"1",489226
"1",489227
"1",489228
"2",489229
"2",489231
"1",489233
"1",489234
"1",489235
"1",489236
"1",489238
"6",489239
"1",489245
"1",489246
"1",489247
"2",489248
"1",489250
"1",489251
"1",489252
"1",489253
"1",489254
